,date,year,week,cyclostat_level_Lugano,cyclostat_release_Lugano,cyclostat_inflow_Lugano,cyclostat_level_Lugano_1w,cyclostat_level_Lugano_4w,cyclostat_level_Lugano_8w,cyclostat_level_Lugano_12w,cyclostat_level_Lugano_16w,cyclostat_level_Lugano_24w,cyclostat_release_Lugano_1w,cyclostat_release_Lugano_4w,cyclostat_release_Lugano_8w,cyclostat_release_Lugano_12w,cyclostat_release_Lugano_16w,cyclostat_release_Lugano_24w,cyclostat_inflow_Lugano_1w,cyclostat_inflow_Lugano_4w,cyclostat_inflow_Lugano_8w,cyclostat_inflow_Lugano_12w,cyclostat_inflow_Lugano_16w,cyclostat_inflow_Lugano_24w,cyclostat_level_Maggiore,cyclostat_release_Maggiore,cyclostat_inflow_Maggiore,cyclostat_level_Maggiore_1w,cyclostat_level_Maggiore_4w,cyclostat_level_Maggiore_8w,cyclostat_level_Maggiore_12w,cyclostat_level_Maggiore_16w,cyclostat_level_Maggiore_24w,cyclostat_release_Maggiore_1w,cyclostat_release_Maggiore_4w,cyclostat_release_Maggiore_8w,cyclostat_release_Maggiore_12w,cyclostat_release_Maggiore_16w,cyclostat_release_Maggiore_24w,cyclostat_inflow_Maggiore_1w,cyclostat_inflow_Maggiore_4w,cyclostat_inflow_Maggiore_8w,cyclostat_inflow_Maggiore_12w,cyclostat_inflow_Maggiore_16w,cyclostat_inflow_Maggiore_24w
489,2010-09-27,2010,39,0.11507812500002501,8.376403103298609,6.239674587673639,0.04067656249998208,-0.014856607142860412,-0.03888278769841867,0.024219745879118085,0.05247331932772969,0.08038398214285962,0.9789269856770817,0.9998761625744048,0.0784402484981257,2.2457016485901238,4.417626808509863,8.132231343998019,6.047919542101098,-0.0521912146570962,0.7176809902729586,1.9185656183229796,2.763918246673817,8.036535848834484,0.0973437499999999,-20.2109375,-62.156049328933705,0.12910937499999997,0.12928593749999995,0.1980412946428571,0.2579233688186813,0.2689299238445378,0.2987077046428572,-40.50921875,-2.444026785714283,4.668645833333335,28.006820054925694,54.295071888115444,88.79618162201892,-80.31509320430492,-35.24400390072374,-10.610485894965173,20.185625648823876,36.27742994962528,83.69562840572137
490,2010-10-05,2010,40,0.09716071428573514,6.946358506944449,9.857789310516269,0.10611941964288008,-0.010561964285716385,-0.019619097222226226,0.01378499313186082,0.041083876050422796,0.0871711250000044,7.661380805121529,1.0535772736855153,1.2173018804425715,2.1828870385473893,3.2108970993084727,8.510160952132939,8.048731949094954,3.0283576543900983,3.1221273719967915,1.208075092529433,2.3667285081483858,8.64169153831858,0.13214285714285717,-3.6946428571428385,128.97573985622282,0.11474330357142853,0.09348950892857141,0.1801127232142857,0.23835455013736256,0.24766534926470585,0.29881484750000004,-11.95279017857142,-15.408955357142855,10.899102182539687,9.270753777453168,38.40639344798939,89.08425305059038,33.409845263644556,-3.2847275860651903,13.064365321119816,11.12563822961774,37.81526529480946,89.81120855069615
491,2010-10-13,2010,41,0.11480000000000246,9.931664409722218,5.387941145832384,0.1059803571428688,0.03041589285713826,0.008929861111110111,0.0027388392857075746,0.041561081932774656,0.09343687500000442,8.439011458333333,2.508571341145832,2.76476526778825,2.2123287452781586,3.267139404251283,8.714206460813495,7.6228652281743265,5.801506746651493,4.218328936908005,1.1606458590892692,2.822791115378678,8.055567977554706,0.39249999999999985,2.394999999999982,9.56394902727834,0.2623214285714285,0.15348950892857138,0.19252591765873014,0.2453747424450549,0.25180799632352935,0.3072773475,-0.6498214285714283,-15.601741071428574,10.89889384920635,6.195645604395609,31.023397124459983,85.13680305059037,69.26984444175058,12.259855467420191,19.05187985314877,4.908993257543883,33.48468698516246,83.208245896253
492,2010-10-21,2010,42,-0.019887499999981628,0.6599908854166685,-13.20174296874832,0.047456250000010414,0.054685267857144025,0.01722807539682789,-0.010807451923081036,0.03646016281512696,0.08357987500000491,5.2958276475694435,3.8991735546874997,3.073763097649361,1.3454127701942151,3.08613042370594,7.927007589285715,-3.906900911457968,2.827965314360506,2.748207956143098,-0.016113692383423646,1.7010190169821926,6.096424057415975,0.17195000000000005,-69.11343749975339,-219.07920324574332,0.28222499999999995,0.1909623214285714,0.18171083829365076,0.2152088083791208,0.2507535845588235,0.30536034749999996,-33.3592187498767,-30.28630357137925,-0.14188492060751892,-2.103602335145861,26.460853466386254,69.97431555060021,-104.75762710923249,-48.2339401541704,-4.868009134749264,-16.386990982244292,21.319523556111623,63.31850861668192
493,2010-10-29,2010,43,-0.1305892857142794,-7.8800342261904746,-3.9384790426619283,-0.07523839285713052,0.035312410714300316,-0.0014221230158695006,-0.0221893200549455,0.022137683823530097,0.06527442857143569,-3.610021670386903,3.606876535838294,1.628595598751654,0.7972262932596916,2.285417706327322,6.77630263950893,-8.570111005705124,0.869036606522409,-0.23949418092745292,0.3511259505688486,1.3556977343021845,5.5027454642858125,-0.15325,-200.1738839285714,-112.27172343580551,0.009350000000000025,0.1281373214285714,0.1321969494047619,0.17890111607142853,0.22919686186974786,0.2843553475,-134.6436607141624,-58.159580357093525,-31.423010912671007,-17.58224244503597,5.500099789915667,59.07342269345736,-165.6754633407744,-50.99345742539627,-41.00347303351849,-22.177354680979555,4.094229155097804,55.100708358218
494,2010-11-06,2010,44,0.12968749999998863,35.25534288194444,50.39039908854504,-0.00045089285714539074,0.038234285714293034,0.004577876984127569,-0.006350858516485074,0.016071507352936512,0.06413264285714831,13.687654327876984,8.98266449156746,4.80387225770227,3.763283144221231,3.902617379529936,7.807510516493057,23.225960022941557,9.69918150669669,5.975545166101963,5.133635736226022,3.196652613285283,7.690774240327537,0.3838124999999999,167.50820312468443,272.1771964061674,0.11528124999999995,0.18543107142857138,0.14027333829365077,0.18584823145604393,0.22903656775210082,0.28719356249999994,-16.332840401943486,-20.615752232156638,-19.60321056548385,-0.09939989698332195,1.2432753413676945,63.45396510415902,79.95273648518095,15.873191721623948,-7.337046575381003,5.228423587844252,5.589618572760442,65.02415094444136
495,2010-11-14,2010,45,0.11040000000002692,8.915936284722221,5.837938368053756,0.12004375000000778,0.040882142857151395,0.026854464285716202,0.013075343406595809,0.007365624999997234,0.06653314285714713,22.085639583333332,9.376580047123015,5.499343614624668,4.756471018152855,3.8653829126181716,8.529377547743058,28.114168728299397,8.895211318204186,7.566183242049558,5.927159682873892,3.1868536243146495,8.294049132688661,0.3063500000000001,-50.52203125,-120.52401014538037,0.34508125,0.2202725,0.1640344494047619,0.18781505837912088,0.22933730304621847,0.2858825625,58.493085937342215,-29.981229910728075,-25.589983878975914,-4.17008499313717,-4.221044511558673,60.78023385415902,75.82659313039352,-34.02675827869668,-13.155384787073425,-0.6331401340325289,-6.816519298393607,57.968581568585115
496,2010-11-22,2010,47,0.27715625000001864,30.769220703125015,58.54942176649291,0.19377812500002278,0.07335339285715463,0.07334231150794165,0.04166978021978506,0.014479858193276548,0.0722873928571471,19.842578493923618,13.544091305803573,9.617370379670966,7.286487194034265,4.973578332713295,8.984740139756946,32.193680067273334,19.527507442336294,13.886567416914701,10.428703983516742,6.50763542232031,8.907522545015015,0.39807812500000006,200.220703125,328.1349897427067,0.3522140625000001,0.221388125,0.20997802579365077,0.19772216689560437,0.2195708902310924,0.27970568749999997,74.8493359375,9.583910714271928,-3.822058531753691,8.90430975274195,5.275656512600991,56.96211197915902,103.80548979866316,29.687449864388988,14.03852797742625,24.900336181149605,9.087386458736022,50.67073026844234
497,2010-11-30,2010,48,0.3249285714285861,45.19864843750001,25.119799355157344,0.3010424107143024,0.14231660714286817,0.11319270833334688,0.06379793956044576,0.03257124474790169,0.07182810714286006,37.98393457031251,22.451822816220243,15.352614554053686,10.368962207388968,7.676652359980452,8.19587134511409,41.834610560825126,27.191815907117427,16.026971290095677,10.595546996146307,8.497776231508475,7.399587088665693,0.6741071428571429,228.36607142857142,186.41687955341428,0.5360926339285714,0.3218195535714286,0.2670038194444444,0.22708617788461538,0.24047425157563024,0.27509997321428575,214.29338727678572,69.07981249993688,28.308338293643132,20.212757554939756,18.64728203781107,47.92008816963003,257.27593464806046,110.7866664242205,45.69308538110296,22.859522942710893,22.229379100245517,43.6044050760996
498,2010-12-08,2010,49,-0.04372499999999491,-13.188111371527771,-21.10468480902614,0.1406017857142956,0.15968946428572509,0.095547916666678,0.054612362637368066,0.034482274159666516,0.05844785714286218,16.005268532986122,21.390207387152785,12.956557390184086,8.840811105626146,7.095198525217381,6.569916347718255,2.0075572730656024,23.758574753844584,12.988709134906815,9.398644705815041,7.949396426565657,5.890999101686705,0.2544375000000001,-134.66921874999997,-155.6585924121511,0.4642723214285715,0.40335705357142865,0.28445868055555557,0.22272560096153848,0.2381764574579832,0.2655318482142857,46.84842633928572,82.18074553565117,15.590751488087582,5.15127918955514,14.241372111340487,31.87680379463003,15.379143570631584,102.1092926289514,35.30391392741214,13.256603658473882,18.019927845915575,33.26475982008989
499,2010-12-16,2010,50,-0.0038749999999936335,-10.99538585069445,-8.179731857641539,-0.02379999999999427,0.13297696428572864,0.0843217261904859,0.06124423076923554,0.04261554621849187,0.054025357142861594,-12.091748611111111,12.140061640625007,10.963030239335321,7.790651111540371,6.683440891434701,5.771079104662699,-14.642208333333839,12.044548564607265,10.984540116222611,9.421573356417584,7.731640019549597,5.658414754464347,0.3187000000000002,-105.86984375034345,-64.33583117854391,0.28656875000000015,0.39033455357142866,0.30518725198412705,0.24012560096153848,0.24040697216386556,0.2653968482142857,-120.26953125017171,27.505136160645595,4.237951388843069,-3.250934065965787,7.872741596614399,22.52577254461629,-109.99721179534751,34.806687112009115,13.824850479104722,13.55069097090501,16.842742586059003,27.36397536129704
500,2010-12-24,2010,51,0.0061249999999972715,-3.6896870039682597,18.888562003972073,0.001125000000001819,0.1121219642857227,0.07224672619048533,0.07257956730769767,0.04853886554622357,0.05159723214286032,-7.342536427331355,9.618936982886911,9.449546748925266,7.99090750987294,6.591164572573823,5.474005882316468,5.354415073165267,14.654673291790928,12.484609100460354,10.746388572668774,8.841005675187024,6.179221926463552,0.12125000000000008,-27.953571428571422,29.432167176728086,0.21997500000000014,0.35331455357142866,0.27504836309523817,0.25063822115384615,0.23169898897058824,0.26265184821428567,-66.91170758945744,32.01882812493132,0.8658878967795829,-5.732699175855895,4.448792016782469,21.06963749997344,-17.451832000907913,64.7979225764308,16.032430273488025,9.400105764329508,18.7975878526113,29.032119046441327
501,2011-01-01,2011,52,0.3090624999999818,17.56873470052081,14.913723632809656,0.15759374999998954,0.11850321428571534,0.10879672619048127,0.09894783653847018,0.06452710084034032,0.0594440178571449,6.939523848276275,6.978839782366069,11.328296061714617,9.836083189293346,7.3230623041404055,5.947471991567459,16.901142818390866,5.927533665054279,15.608549833966798,11.443123890844241,8.368234112942119,6.69849156126001,0.428125,95.77968750000002,71.96270866990494,0.27468750000000003,0.35932392857142864,0.30351225198412707,0.2711959134615385,0.2396842830882353,0.2712482767857143,33.9130580357143,11.13062499993132,19.187346230085513,6.312469093374876,5.297229516782469,18.65446785711629,50.697437923316514,13.563466361870457,48.370420486337835,22.51063236045113,10.504367677128213,24.688296137980345
502,2011-01-09,2011,1,0.18916666666666515,21.120396894290124,11.38881896219315,0.24911458333332348,0.09135083333333113,0.14432516534391956,0.10464695512821173,0.07120234593837856,0.05769818452380832,19.344565797405465,2.1631894737240907,14.550566186212462,10.816390403985,8.17262371254636,6.481769929839065,13.151271297501403,3.1813375864614404,17.31158294561736,11.839211919653435,9.364338465701698,6.390277673914441,0.5481944444444444,67.75555555555556,64.70949952412354,0.4881597222222222,0.334141388888889,0.3814505235890653,0.30587673611111116,0.25362954452614384,0.2777145545634921,81.76762152777779,-20.991478174671858,48.95728395054406,13.079122405340687,5.6869680788739725,11.769721329338518,68.33610409701424,-10.77800964398769,68.03500081521884,32.26952073376322,16.123787750139595,17.40645306670919
503,2011-01-17,2011,3,0.10455357142859611,20.733152033730153,14.082978422618888,0.14686011904763063,0.12100654761904935,0.14153250661376482,0.10521563644689334,0.0826519257703119,0.05154432738095238,20.926774464010137,8.947442154775676,12.936989425299762,11.876912982968518,9.23594476909398,6.929139122299382,12.73589869240602,10.218870232790445,13.27742509384779,12.16422646673825,10.691443332648374,6.713415963597015,0.8522321428571428,53.445833333333354,80.74244809775459,0.7002132936507937,0.45370031746031747,0.4334971505731923,0.36126821962759464,0.298319670576564,0.29975434027777775,60.60069444444446,16.63153224199481,36.2836873070606,17.474543650761934,8.633256594280134,12.212698412681924,72.72597381093907,36.50219845799345,46.7644732253952,28.55926752157336,24.882694475898603,17.02093764404983
504,2011-01-25,2011,4,0.05659374999999045,10.787188802083334,6.774833224824976,0.08057366071429328,0.13310029761904615,0.13555403439153857,0.10073823260073858,0.09428887429972373,0.04755950595238119,15.760170417906743,13.30395708533123,13.144906371673219,11.942722551611679,10.24066294464545,6.883430731922398,10.428905823721932,13.209783249283749,13.381524522377923,12.270910472814604,10.991965040420041,6.900564044574148,0.7864062499999999,68.1390625,49.65487775628462,0.8193191964285713,0.5472415674603174,0.48683673390652554,0.3915687003968254,0.34548557131185803,0.30864630456349207,60.792447916666674,51.433313492063505,49.468253279282834,22.531779227685014,12.387944094280137,13.387189484110495,65.1986629270196,59.30034024495916,65.67323854780241,31.643185116112306,22.898288763785366,16.696389079441097
505,2011-02-02,2011,5,-0.03351250000002892,5.775802864583337,0.8872177951390761,0.011540624999980764,0.12517279761904093,0.10103528439153327,0.09969015567765802,0.0943013742997256,0.04552400595238169,8.281495833333334,15.197055059041551,10.367859945168588,12.336246550009115,10.957977767970613,7.144607247547397,3.831025509982026,9.609514407517148,6.9746129700052775,13.354676685421328,10.699674057985366,7.284556532421368,0.5396249999999998,41.324375,3.29627160580759,0.6630156249999999,0.6309165674603173,0.5025641644620812,0.4198513927045177,0.3677649830765639,0.31748130456349205,54.73171875,65.28890277777779,31.813105709838396,31.02699557381989,18.39570144722132,14.998226984110493,26.475574681046105,54.073161130775055,29.58004764370251,48.74899087392391,28.884783392343234,18.308119757763286
506,2011-02-10,2011,6,-0.08573749999993652,4.194950520833334,-0.035691840275459796,-0.05962499999998272,0.04621279761905726,0.0554057208994752,0.10314029304029979,0.08248869047619845,0.0451430059523841,4.985376692708336,12.522298223104055,5.8118935099834,13.26509153054941,10.712009969002068,7.444541115602955,0.42576297743180813,6.619631312900125,4.179558392734965,13.654891085604902,10.330534856341302,7.754417983810279,0.47225000000000006,19.463750000000005,5.748900032278158,0.5059374999999999,0.6397415674603174,0.4801355930335098,0.4679667773199023,0.3898182919000933,0.3246313045634921,30.394062500000004,50.025715277777785,8.601736662219345,47.922198183709995,20.72950659428014,18.16752698411049,4.522585819042874,40.8303994032497,9.505827696909611,57.82750037146881,32.879192178296876,21.901992602596096
507,2011-02-18,2011,7,-0.1735937500000091,-4.760156792534719,-5.361502278647695,-0.1296656249999728,-0.026339285714277592,0.04097585978836252,0.07981096611722303,0.06656195728291937,0.04388488095238472,-0.2826031358506924,7.3461874857390885,6.748332907649296,10.186976170974088,10.023391421973882,7.41395508695712,-2.6985970594615774,3.2695670647319566,5.9288008961103476,9.366283288128539,9.435282409919893,7.719072810199112,0.2846875,-52.27656250000001,-27.45412102314441,0.37846875,0.5870401785714285,0.48349670414462076,0.46034177731990233,0.39879150618580766,0.32478755456349206,-16.406406250000003,26.019291666666668,17.756476245552673,31.015677751041963,17.87174661528854,15.980589484110489,-10.852610495433126,22.397675293796105,23.750768962354798,34.77893749229098,23.677435655981157,22.57677503210961
508,2011-02-26,2011,8,-0.11055357142856792,-1.7469939236111145,-1.079955233132889,-0.1420736607142885,-0.0693607142857104,0.029122685185187593,0.06281453754579266,0.05330586484594465,0.04324559523809967,-3.2535753580729168,2.850158294270834,7.775932010658554,9.366750770333063,9.336411520013097,7.428914913346009,-3.220728755890292,0.2369803335816016,6.717664965500197,8.834137626498796,9.054817917039582,7.674700766548364,0.40249999999999997,13.31785714285715,-21.518992023110258,0.34359375,0.49709375,0.49280781525573186,0.46773793116605616,0.39937974147992533,0.3301161259920635,-19.47935267857143,17.99369642857143,30.999554122574963,35.92643839664636,18.5142676236919,15.30316091268192,-24.486556523127334,1.94538726962314,28.508195535180764,42.39470811708097,21.849027358899473,21.868023445371637
509,2011-03-06,2011,9,-0.14856249999996862,2.055057552083337,-1.9421212673610917,-0.12955803571426827,-0.11039196428570222,0.011935185185191384,0.030066941391947485,0.045736747198886596,0.03581259523810104,0.15403181423611123,1.103732044270835,8.414236961330955,7.157968989483702,9.418474265111136,7.306058284873786,-1.5110382502469903,-1.5064105648556119,4.4031446020187355,4.180942008510028,9.717148605356478,6.678982308214999,0.37649999999999995,15.14749999999998,-17.65661747102743,0.38949999999999996,0.41511249999999994,0.521168926366843,0.46607807539682544,0.41141209442110177,0.3334811259920635,14.232678571428565,7.395383928571425,35.7885620590829,21.690038156261743,23.470793358971516,12.65481091268192,-19.587804747068844,-11.51691177583927,23.276108352096813,15.795353716024513,33.697414757412176,12.643860680405842
510,2011-03-14,2011,11,-0.20664285714286734,-7.447104786706351,-5.547055183532439,-0.17760267857141798,-0.1450180357142699,-0.04536541005290297,-0.01082316849816432,0.0412630077030873,0.024519380952385747,-2.696023617311507,-1.5408494859871027,5.634699240527937,3.108295664544751,9.44394070272785,6.7410599753499785,-3.7445882254467655,-2.793265160589915,2.1297247335362797,1.8219531978415822,9.622526479422916,6.678898302262488,0.31946428571428576,-12.496428571428567,-7.061473437958256,0.34798214285714285,0.3710803571428572,0.5090955136684303,0.4387978556166057,0.4392188171101774,0.33381469742063496,1.3255357142857065,-3.3687767857142887,23.75788249559083,3.162153540877127,34.510643674097565,9.709753769824777,-12.359045454492843,-13.588460784592439,14.495643673445349,0.9124034859189337,39.886252992579664,13.594227411570309
511,2011-03-22,2011,12,0.004281250000019554,1.4123695746527787,18.10855013020813,-0.1011808035714239,-0.1270142857142787,-0.0659082341269747,-0.007130380036624746,0.033886169467795005,0.028294202380957357,-3.017367606026786,-2.0973656752232137,3.4449184272348985,4.231409583481717,7.453177567004811,6.691286995439263,6.280747473337845,0.835583233506803,2.876361529982388,4.8383558854749875,7.723594187756041,7.742352480089798,0.5459375000000001,119.34687500000001,169.9946890538464,0.4327008928571429,0.38581785714285716,0.508844742063492,0.4612209325396825,0.4487555818160598,0.351952197420635,53.42522321428572,16.607848214285713,29.490251322751323,22.701853060107894,31.677624372645543,14.349271626967633,81.46660780794407,19.26069701972121,26.193998065636777,25.962655906380284,33.87551726597254,23.120373623330106
512,2011-03-30,2011,13,0.05853749999999991,0.20274826388888734,-2.0469913194467413,0.03140937500000973,-0.08058803571427689,-0.07102113095237428,-0.0023294184981637045,0.030835434173675767,0.03628507738095777,0.807558919270833,-1.1047846639384926,1.1637624528080912,5.092804515372742,6.940637095191086,6.951117733286486,8.030779405380695,1.4984854253469937,1.084142669752874,5.310105157643818,7.2597747943736595,7.593834259603664,0.398625,88.19874999999999,42.804554597141674,0.47228125000000004,0.4086053571428572,0.4584439484126984,0.46736900946275944,0.45418352299253034,0.36851375992063495,103.7728125,44.702910714285714,33.351686507936506,37.63020642551893,39.837670328527885,17.704846626967633,106.39962182549404,33.31243214377842,21.978676565568676,34.20422404297148,43.4830798978856,21.496964812727388
513,2011-04-07,2011,14,0.02384999999998172,-6.861543055555559,-7.880293055551979,0.041193749999990814,-0.053707321428566955,-0.07465932539681969,-0.0009659569597033624,0.015935066526614774,0.03858807738095948,-3.329397395833336,-2.1276944903273813,-0.79720775359623,4.848815588327567,4.727062756445171,6.933397976342041,-4.96364218749936,0.1384178608631757,-0.5442046947334541,3.250962460757353,3.3521445107239596,7.044375957520442,0.4406249999999998,-52.297499999999985,25.933381402086695,0.4196249999999999,0.41623035714285717,0.42002380952380947,0.49193631715506714,0.45668628034547154,0.37970375992063493,17.950625000000002,31.579839285714286,19.96984623015873,35.757596535409036,24.983658379998474,18.045246626967636,34.368967999614185,42.80290682881782,19.342954748435574,33.93508667569137,25.70651470137854,26.4732655519979
514,2011-04-15,2011,15,0.0047968749999540705,-12.277372287326392,-15.469809353300535,0.014323437499967895,-0.023035446428582417,-0.07040272817459936,-0.024371005036628573,-0.002896209733892995,0.03417682738095664,-9.569457671440976,-4.9941804582093265,-2.8031161038084225,2.552961204647011,1.3461203608671455,6.107246960717042,-11.675051204426257,-2.567119756324713,-2.361652155671189,0.9137676156719533,0.964520469049967,6.175996599881475,0.596875,35.264062499999994,-9.823339567686105,0.5187499999999999,0.46030535714285714,0.4263849206349206,0.5049170863858363,0.45214321311858074,0.399685009920635,-8.516718749999995,35.60315178571429,19.296478174603173,31.10254845848596,13.624716678317805,20.264246626967637,8.055020917200295,44.36956240948608,17.885220173602942,27.64385219587668,14.162972400137342,28.566573942447803
515,2011-04-23,2011,16,-0.041017857142833236,-10.071958209325395,-18.056209201387368,-0.018110491071439583,0.010089553571424404,-0.06543387896825455,-0.04207750686812845,-0.0027369660364128965,0.028649684523813904,-11.174665248325894,-5.519151142733136,-4.38832818493717,0.15354927359966403,1.5294234880555209,5.426514292066247,-16.76300927734395,-5.068950559895699,-4.363931862461401,-1.3512345507573176,1.1438425636169536,5.05943665940533,0.3066071250000001,7.234226190476221,-58.26404127748563,0.45174106250000007,0.457733925,0.4079801567460318,0.48633344642857135,0.45521201458916893,0.40666358063492064,21.249144345238108,39.54928273809524,17.937642195767197,26.447061584249084,21.971978145404638,20.701401388872394,-34.04369042258587,34.129048841580605,10.772671139184743,18.184349057291357,19.89206364335296,21.076982697099474
516,2011-05-01,2011,17,-0.12623749999994516,-18.12571519097222,-19.65384019097308,-0.0836276785713892,-0.01601419642856854,-0.060172073412691894,-0.05983066620878547,-0.009934760154057103,0.019008184523816,-14.098836700148807,-9.426768095858137,-5.873390229208003,-2.8355943590697494,1.1099923503921225,4.30421910803847,-18.855024696180223,-12.62142862413194,-5.951969408275334,-3.946374444110546,0.46889501459745125,4.057765405933111,0.13287499999999997,-12.42874999999998,-88.56444877773359,0.21974106250000003,0.37512142499999995,0.3911121011904762,0.43099828159340664,0.4442811322362279,0.3962785806349206,-2.5972619047618792,13.194157738095248,22.365176917989423,21.379785943223446,27.46851307189543,20.108451388872403,-73.41424502760961,-17.58277872473539,3.9826347220081666,5.1607416053307285,18.46685084340062,17.15184678489899
517,2011-05-09,2011,19,-0.19221428571427168,-38.889425967261914,-46.08535850694319,-0.15922589285710842,-0.06616455357142285,-0.06924548611110343,-0.07896974587911333,-0.021601776960778807,0.012115113095244396,-28.507570579117065,-17.245202942088294,-10.00032712294698,-6.6568724182501535,-0.9605805298016217,2.722242433931328,-32.86959934895813,-21.429102061631234,-10.952569772032032,-8.012543038861944,-3.3531003095740353,2.7424207844053172,-0.43074999999999997,-225.70833333320377,-414.47632029241515,-0.1489375,0.20924642499999996,0.29852876785714283,0.3373708777472527,0.41181054400093364,0.3721705806349206,-119.06854166660187,-49.5872589285455,-4.193288690461789,-1.2238598900999198,15.835880018681765,13.844655555534386,-251.52038453507436,-109.03895370264677,-39.67929064124793,-30.541658244569255,-7.645413125372507,9.335962103032116
518,2011-05-17,2011,20,-0.1150937500000282,-37.78225726996527,-22.173804578994183,-0.15365401785714994,-0.09395330357142484,-0.06552673611111004,-0.08524522664834404,-0.04655214460783822,0.012734934523814445,-38.33584161861359,-23.429345784970238,-14.426695436507934,-10.007492428600047,-4.216521233947861,1.5261535121803353,-34.12958154296869,-24.28780436631967,-13.200534584435708,-9.786467836872193,-5.534719616150731,2.0130077629520264,-0.6538593750000001,-249.07460937500002,-209.2810081640216,-0.5423046875,-0.00965045,0.18404439285714286,0.24556438736263742,0.34816440429505136,0.3521462056349206,-237.3914713541019,-88.94268080354551,-33.55130084323957,-23.562243303561463,-4.449666856318239,11.888626537677242,-311.8786642282184,-156.08183161586842,-60.97088960713617,-46.89375668840227,-24.18916117442701,5.455590713903475
519,2011-05-25,2011,21,-0.013687500000003183,-22.933451302083334,-23.02542178819428,-0.06439062500001569,-0.0976501785714163,-0.044087251984125136,-0.07970291895604148,-0.058484742647054,0.006999934523814772,-30.357854286024303,-25.560561587921626,-16.14740060488316,-12.094292568824406,-6.807924069028654,-0.8013982551807763,-22.59961318359423,-25.79892685329842,-15.142575318287024,-11.554908602096718,-7.559086719114697,-0.9236250721175457,-0.680425,-166.19406250000003,-258.58647593892914,-0.6671421875000001,-0.26511045,0.07294558333333334,0.15689707967032968,0.2758926722689075,0.3095767056349207,-207.63433593750003,-129.2343058035455,-50.62881572419195,-37.84361349586916,-18.211409094880334,-1.4594640873101365,-233.93374205147538,-205.83445889011705,-88.91811210724407,-67.22724714772592,-43.20657149578305,-15.77495617990039
520,2011-06-02,2011,22,0.031849999999963075,-21.581720572916666,-17.539338194442358,0.009081249999979946,-0.08307660714285703,-0.041024057539686964,-0.06389955357142824,-0.06276142331932653,0.003857934523812219,-22.2575859375,-27.862514060639874,-18.70229951016865,-13.38825901346917,-9.297034222360818,-2.021304529486332,-20.28237999131832,-25.695552651909416,-19.103451798803746,-12.491665211004001,-9.419222990706537,-1.8587161346173906,-0.8586750000000001,-202.9378125,-204.43982435421916,-0.76955,-0.49816687500000006,-0.08312247222222226,0.06894611813186809,0.17525107563025208,0.2629757056349206,-184.56593750000002,-171.26871354164078,-86.43822544641418,-49.432940418946075,-33.292800026252884,-7.556095337310137,-231.51315014657416,-235.0696155054637,-130.52194693036245,-80.84153201934704,-59.98199928707562,-19.13158874825394
521,2011-06-10,2011,23,0.07357812500004002,-8.113527452256946,-4.991836914062926,0.052714062500001546,-0.043113482142859996,-0.039352876984126955,-0.049735576923073774,-0.06176234243697068,-0.004285190476186926,-14.847624012586806,-25.860076512896825,-19.626330145295967,-13.877992361826545,-10.408841060851424,-3.57661445570161,-11.265587554252642,-22.763151996527387,-19.43065686487221,-12.792579186460157,-10.111380057699943,-4.400366481839624,-0.663875,-199.0001953125,-89.70359893431896,-0.761275,-0.657516875,-0.20117802777777777,-0.013082728021978057,0.08994041386554619,0.22049758063492064,-200.96900390625,-208.58300260414075,-118.3492193700253,-65.7650983001274,-49.006874015223474,-23.524931274810143,-147.07171164426904,-235.2974455367808,-145.24507510052476,-86.0865017817477,-68.17955673946408,-35.84513229533496
522,2011-06-18,2011,24,0.05264285714287098,-7.6333260168650785,-10.372227306547197,0.0631104910714555,0.005857946428568539,-0.036153670634917034,-0.03425824175823996,-0.056694380252094216,-0.015176619047615532,-7.873426734561012,-19.608856522817458,-19.712083807663692,-14.623252636361038,-11.197613347995448,-5.689893433876214,-7.6820321103050615,-15.620525756448188,-19.707538448316125,-13.441048881782164,-10.773700357799134,-5.820047548307805,-0.43928571428571417,-241.26659226190478,-166.65600571488352,-0.551580357142857,-0.6592240178571428,-0.2989458849206349,-0.07583547527472526,0.03235743067226892,0.17596186634920635,-220.1333937872024,-211.694654389881,-139.34578517690363,-85.48925924335084,-65.62987208945317,-42.31023782242919,-128.17980232460124,-185.7333826212745,-166.6438958912992,-97.54799318512126,-78.17674952303413,-49.96804770606688
523,2011-06-26,2011,25,0.10343750000004093,-6.427798090277774,-6.981997048612511,0.07804017857145595,0.04956419642858236,-0.02519360119046294,-0.010405906593400861,-0.04556643907562495,-0.009290119047614098,-7.030562053571426,-13.33796468687996,-19.062131119102734,-14.544844428943454,-11.822480913354925,-5.419480902626214,-8.677112177579854,-12.582164250371854,-18.764448192239673,-13.551429025249861,-11.182306546524844,-5.255140037891261,-0.055962500000000026,-159.26692708333331,-81.10091394494572,-0.2476241071428571,-0.5396446428571429,-0.37148338492063493,-0.10471445879120879,0.0012861071428571318,0.16354586634920637,-200.26675967261906,-193.7331179315476,-160.96033957505176,-96.77929759042044,-76.14344132964924,-43.29414615576252,-123.87845982991462,-160.0973637774593,-174.5636263776614,-103.24333476258184,-83.28556210992966,-46.98574056737866
